성별,생일,결혼 유무,종교 유무,직업 코드,소득,지역구,나이,직업,연령대,점수,신용
여성,1957,결혼,없슴,999,107,수도권,64,기타 서비스관련 단순 종사원,노년,5.9,89
여성,1964,결혼,없슴,999,200.5,수도권,57,기타 서비스관련 단순 종사원,중년,7.1,114
남성,1991,무응답,없슴,999,25,수도권,30,기타 서비스관련 단순 종사원,중년,8.1,121
여성,1942,무응답,있슴,999,20,수도권,79,기타 서비스관련 단순 종사원,노년,7.2,108
남성,1971,결혼,있슴,999,241.619016,광주/전남/전북/제주도,50,기타 서비스관련 단순 종사원,중년,6.9,131
남성,1943,결혼,없슴,999,241.619016,광주/전남/전북/제주도,78,기타 서비스관련 단순 종사원,노년,4.4,95
여성,1962,이혼,있슴,999,75,광주/전남/전북/제주도,59,기타 서비스관련 단순 종사원,중년,6.5,122
남성,1981,무응답,없슴,999,120,광주/전남/전북/제주도,40,기타 서비스관련 단순 종사원,중년,8.5,122
남성,1990,무응답,없슴,999,241.619016,광주/전남/전북/제주도,31,기타 서비스관련 단순 종사원,중년,7.7,118
여성,1968,결혼,없슴,999,150,대전/충남,53,기타 서비스관련 단순 종사원,중년,7.4,144
여성,1944,무응답,없슴,999,20,대전/충남,77,기타 서비스관련 단순 종사원,노년,8,118
남성,1937,결혼,있슴,999,20,대전/충남,84,기타 서비스관련 단순 종사원,노년,5.7,100
여성,1974,결혼,없슴,999,85,대전/충남,47,기타 서비스관련 단순 종사원,중년,8.5,112
여성,1959,결혼,없슴,999,46,부산/경남/울산,62,기타 서비스관련 단순 종사원,노년,7,132
남성,1986,무응답,없슴,999,80,부산/경남/울산,35,기타 서비스관련 단순 종사원,중년,7.8,139
남성,1986,무응답,없슴,999,80,부산/경남/울산,35,기타 서비스관련 단순 종사원,중년,7.2,111
남성,1939,결혼,있슴,999,20,부산/경남/울산,82,기타 서비스관련 단순 종사원,노년,6.4,127
여성,1941,결혼,있슴,999,20,부산/경남/울산,80,기타 서비스관련 단순 종사원,노년,5.5,110
여성,1981,결혼,없슴,999,102,부산/경남/울산,40,기타 서비스관련 단순 종사원,중년,6.7,109
여성,1955,결혼,없슴,999,149,수도권,66,기타 서비스관련 단순 종사원,노년,6.1,130
남성,1983,이혼,없슴,999,358,수도권,38,기타 서비스관련 단순 종사원,중년,8.5,144
여성,1973,이혼,없슴,999,270,수도권,48,기타 서비스관련 단순 종사원,중년,6.9,133
남성,1986,무응답,있슴,999,160,수도권,35,기타 서비스관련 단순 종사원,중년,7.3,114
여성,1960,결혼,없슴,999,163,수도권,61,기타 서비스관련 단순 종사원,노년,6.7,147
남성,1980,무응답,있슴,999,98.8,수도권,41,기타 서비스관련 단순 종사원,중년,6.9,130
남성,1991,무응답,있슴,999,70,수도권,30,기타 서비스관련 단순 종사원,중년,5.1,119
남성,1973,이혼,있슴,999,333,수도권,48,기타 서비스관련 단순 종사원,중년,6.8,95
여성,1974,무응답,있슴,999,162.6,대전/충남,47,기타 서비스관련 단순 종사원,중년,6.7,148
남성,1992,무응답,없슴,999,80,수도권,29,기타 서비스관련 단순 종사원,청년,6,139
여성,1959,결혼,있슴,999,241.619016,수도권,62,기타 서비스관련 단순 종사원,노년,5.7,87
여성,1942,결혼,있슴,999,20,대전/충남,79,기타 서비스관련 단순 종사원,노년,8,112
남성,1960,결혼,없슴,999,241.619016,수도권,61,기타 서비스관련 단순 종사원,노년,8.2,114
여성,1945,무응답,없슴,999,241.619016,수도권,76,기타 서비스관련 단순 종사원,노년,5.4,153
여성,1973,결혼,없슴,999,215,수도권,48,기타 서비스관련 단순 종사원,중년,7.2,113
남성,1957,결혼,있슴,999,150,서울,64,기타 서비스관련 단순 종사원,노년,7.5,107
남성,1940,무응답,있슴,999,241.619016,수도권,81,기타 서비스관련 단순 종사원,노년,7,121
남성,1937,결혼,없슴,999,241.619016,수도권,84,기타 서비스관련 단순 종사원,노년,3.3,118
여성,1942,결혼,없슴,999,20,수도권,79,기타 서비스관련 단순 종사원,노년,6,112
여성,1974,결혼,있슴,999,78.7,수도권,47,기타 서비스관련 단순 종사원,중년,7.1,117
여성,1954,결혼,없슴,999,88,수도권,67,기타 서비스관련 단순 종사원,노년,5.4,114
남성,1940,결혼,없슴,999,20,광주/전남/전북/제주도,81,기타 서비스관련 단순 종사원,노년,6.1,127
남성,1961,결혼,있슴,999,24.8,대전/충남,60,기타 서비스관련 단순 종사원,노년,5.3,118
남성,1945,결혼,있슴,999,131.9,강원/충북,76,기타 서비스관련 단순 종사원,노년,2.2,122
남성,1994,결혼,있슴,999,91,강원/충북,27,기타 서비스관련 단순 종사원,청년,7,130
남성,1956,결혼,없슴,999,240.8,수도권,65,기타 서비스관련 단순 종사원,노년,3.8,118
여성,1946,무응답,없슴,999,241.619016,강원/충북,75,기타 서비스관련 단순 종사원,노년,6.9,121
여성,1928,무응답,있슴,999,20,강원/충북,93,기타 서비스관련 단순 종사원,노년,7.2,117
여성,1994,무응답,없슴,999,34,강원/충북,27,기타 서비스관련 단순 종사원,청년,7.3,124
여성,1994,무응답,없슴,999,241.619016,강원/충북,27,기타 서비스관련 단순 종사원,청년,6.3,91
여성,1940,결혼,없슴,999,20,강원/충북,81,기타 서비스관련 단순 종사원,노년,7.5,92
여성,1960,결혼,없슴,999,241.619016,대전/충남,61,기타 서비스관련 단순 종사원,노년,7.6,111
여성,1971,결혼,있슴,999,241.619016,대전/충남,50,기타 서비스관련 단순 종사원,중년,6.8,118
여성,1995,무응답,없슴,999,241.619016,수도권,26,기타 서비스관련 단순 종사원,청년,5.2,114
남성,1968,결혼,없슴,999,241.619016,광주/전남/전북/제주도,53,기타 서비스관련 단순 종사원,중년,7.7,93
여성,1994,무응답,없슴,999,241.619016,광주/전남/전북/제주도,27,기타 서비스관련 단순 종사원,청년,6.2,108
여성,1950,무응답,없슴,999,241.619016,광주/전남/전북/제주도,71,기타 서비스관련 단순 종사원,노년,7.7,130
여성,1969,결혼,있슴,999,241.619016,광주/전남/전북/제주도,52,기타 서비스관련 단순 종사원,중년,4.3,117
여성,1949,결혼,있슴,999,60,광주/전남/전북/제주도,72,기타 서비스관련 단순 종사원,노년,6.9,114
여성,1942,무응답,없슴,999,20,광주/전남/전북/제주도,79,기타 서비스관련 단순 종사원,노년,6.6,117
여성,1960,결혼,있슴,999,241.619016,광주/전남/전북/제주도,61,기타 서비스관련 단순 종사원,노년,7,107
여성,1959,결혼,있슴,999,90,대구/경북,62,기타 서비스관련 단순 종사원,노년,6.7,131
남성,1961,무응답,없슴,999,115.4,대구/경북,60,기타 서비스관련 단순 종사원,노년,8.2,121
남성,1954,결혼,없슴,999,96,대구/경북,67,기타 서비스관련 단순 종사원,노년,8.9,140
남성,1927,이혼,없슴,999,20,대구/경북,94,기타 서비스관련 단순 종사원,노년,8.7,114
남성,1967,이혼,있슴,999,162,대구/경북,54,기타 서비스관련 단순 종사원,중년,5.5,115
여성,1970,결혼,있슴,999,57,대구/경북,51,기타 서비스관련 단순 종사원,중년,5.7,102
여성,1982,무응답,있슴,999,195,부산/경남/울산,39,기타 서비스관련 단순 종사원,중년,6.3,126
남성,1973,무응답,없슴,999,170,부산/경남/울산,48,기타 서비스관련 단순 종사원,중년,5.9,124
남성,1964,결혼,없슴,999,54.1,부산/경남/울산,57,기타 서비스관련 단순 종사원,중년,7.6,106
남성,1972,무응답,있슴,999,241.619016,광주/전남/전북/제주도,49,기타 서비스관련 단순 종사원,중년,6.6,113
남성,1971,무응답,있슴,999,74,광주/전남/전북/제주도,50,기타 서비스관련 단순 종사원,중년,5.3,119
여성,1972,결혼,있슴,999,20,대전/충남,49,기타 서비스관련 단순 종사원,중년,6,102
남성,1942,결혼,있슴,999,35,대전/충남,79,기타 서비스관련 단순 종사원,노년,8,124
남성,1940,무응답,없슴,999,20,서울,81,기타 서비스관련 단순 종사원,노년,5.6,89
여성,1994,무응답,없슴,999,110,대전/충남,27,기타 서비스관련 단순 종사원,청년,5.9,153
남성,1981,무응답,없슴,999,179.5,대전/충남,40,기타 서비스관련 단순 종사원,중년,7.3,127
여성,1978,결혼,없슴,999,241.619016,부산/경남/울산,43,기타 서비스관련 단순 종사원,중년,7.9,104
남성,1945,결혼,없슴,999,241.619016,부산/경남/울산,76,기타 서비스관련 단순 종사원,노년,6.8,103
여성,1939,무응답,없슴,999,20,부산/경남/울산,82,기타 서비스관련 단순 종사원,노년,6.6,119
여성,1969,무응답,있슴,999,75,수도권,52,기타 서비스관련 단순 종사원,중년,6.6,102
남성,1991,무응답,있슴,999,241.619016,부산/경남/울산,30,기타 서비스관련 단순 종사원,중년,7,109
여성,1995,무응답,있슴,999,241.619016,광주/전남/전북/제주도,26,기타 서비스관련 단순 종사원,청년,7,133
여성,1970,결혼,없슴,999,60.1,광주/전남/전북/제주도,51,기타 서비스관련 단순 종사원,중년,7.3,102
남성,1941,결혼,있슴,999,20,광주/전남/전북/제주도,80,기타 서비스관련 단순 종사원,노년,5.5,110
남성,1977,무응답,없슴,999,100,부산/경남/울산,44,기타 서비스관련 단순 종사원,중년,8.5,117
남성,1942,결혼,있슴,999,50,대구/경북,79,기타 서비스관련 단순 종사원,노년,7.5,92
남성,1975,무응답,있슴,999,241.619016,광주/전남/전북/제주도,46,기타 서비스관련 단순 종사원,중년,7,141
여성,1950,결혼,있슴,999,95,대구/경북,71,기타 서비스관련 단순 종사원,노년,7.8,132
남성,1950,결혼,없슴,999,241.619016,수도권,71,기타 서비스관련 단순 종사원,노년,7.6,96
여성,1976,이혼,없슴,999,80,수도권,45,기타 서비스관련 단순 종사원,중년,7.6,113
남성,1967,결혼,있슴,999,241.619016,수도권,54,기타 서비스관련 단순 종사원,중년,6.1,125
남성,1938,결혼,있슴,999,60,수도권,83,기타 서비스관련 단순 종사원,노년,6.8,127
여성,1944,무응답,있슴,999,20,강원/충북,77,기타 서비스관련 단순 종사원,노년,5,111
여성,1938,무응답,없슴,999,20,강원/충북,83,기타 서비스관련 단순 종사원,노년,7.1,104
여성,1934,무응답,있슴,999,20,광주/전남/전북/제주도,87,기타 서비스관련 단순 종사원,노년,5.5,123
여성,1955,결혼,있슴,999,241.619016,대구/경북,66,기타 서비스관련 단순 종사원,노년,5.6,97
여성,1939,무응답,있슴,999,20,대구/경북,82,기타 서비스관련 단순 종사원,노년,7.1,103
남성,1948,무응답,없슴,999,20,강원/충북,73,기타 서비스관련 단순 종사원,노년,4.9,108
남성,1939,결혼,없슴,999,20,강원/충북,82,기타 서비스관련 단순 종사원,노년,7.4,108
남성,1939,결혼,없슴,999,20,강원/충북,82,기타 서비스관련 단순 종사원,노년,5.7,107
남성,1978,결혼,없슴,312,350,서울,43,경영관련 사무원,중년,6.4,96
남성,1966,결혼,있슴,312,400,서울,55,경영관련 사무원,중년,5.9,104
남성,1972,결혼,없슴,312,217,서울,49,경영관련 사무원,중년,5.5,127
남성,1968,결혼,있슴,312,885,서울,53,경영관련 사무원,중년,6.9,130
남성,1973,결혼,있슴,312,583.3,서울,48,경영관련 사무원,중년,6.2,134
여성,1990,무응답,없슴,312,200,서울,31,경영관련 사무원,중년,7,110
남성,1986,무응답,있슴,312,220,서울,35,경영관련 사무원,중년,5.6,129
남성,1969,결혼,없슴,312,251,서울,52,경영관련 사무원,중년,7,109
여성,1971,결혼,없슴,312,275,수도권,50,경영관련 사무원,중년,6.8,110
남성,1973,결혼,있슴,312,416,서울,48,경영관련 사무원,중년,5.4,110
남성,1973,결혼,없슴,312,358,서울,48,경영관련 사무원,중년,6.1,132
남성,1985,결혼,없슴,312,185,대전/충남,36,경영관련 사무원,중년,6.7,100
남성,1963,결혼,없슴,312,426.7,서울,58,경영관련 사무원,중년,6.9,92
여성,1976,결혼,없슴,312,433.3,서울,45,경영관련 사무원,중년,8,101
남성,1979,결혼,없슴,312,291.7,서울,42,경영관련 사무원,중년,4.4,120
남성,1970,결혼,없슴,312,610,수도권,51,경영관련 사무원,중년,7.3,115
여성,1990,무응답,있슴,312,222.5,서울,31,경영관련 사무원,중년,6.3,116
여성,1992,무응답,있슴,312,183,수도권,29,경영관련 사무원,청년,7.7,121
남성,1964,결혼,있슴,312,375.1,서울,57,경영관련 사무원,중년,6.5,99
남성,1981,결혼,있슴,312,500,서울,40,경영관련 사무원,중년,7.8,114
남성,1967,결혼,없슴,312,596.7,서울,54,경영관련 사무원,중년,6.4,93
남성,1969,결혼,없슴,312,650,수도권,52,경영관련 사무원,중년,7.8,117
여성,1971,결혼,없슴,312,383.3,수도권,50,경영관련 사무원,중년,5.8,131
남성,1967,결혼,있슴,312,1000,서울,54,경영관련 사무원,중년,7.1,107
여성,1972,결혼,없슴,312,541.7,서울,49,경영관련 사무원,중년,7.1,102
남성,1962,결혼,있슴,312,626,서울,59,경영관련 사무원,중년,8.6,106
남성,1974,결혼,없슴,312,450.7,수도권,47,경영관련 사무원,중년,6.8,120
남성,1967,결혼,없슴,312,590.3,서울,54,경영관련 사무원,중년,4.8,121
여성,1963,무응답,있슴,312,349.7,서울,58,경영관련 사무원,중년,6.2,118
여성,1973,결혼,있슴,312,267.1,서울,48,경영관련 사무원,중년,6.9,117
여성,1973,결혼,있슴,312,260.5,수도권,48,경영관련 사무원,중년,7.3,96
남성,1971,결혼,없슴,312,750,서울,50,경영관련 사무원,중년,6.6,109
남성,1971,결혼,없슴,312,458.3,강원/충북,50,경영관련 사무원,중년,6.9,123
여성,1973,결혼,없슴,312,500,강원/충북,48,경영관련 사무원,중년,6.2,108
남성,1981,결혼,있슴,312,230,서울,40,경영관련 사무원,중년,6.7,107
남성,1970,결혼,있슴,312,460.1,서울,51,경영관련 사무원,중년,7.6,113
여성,1980,무응답,있슴,312,250,서울,41,경영관련 사무원,중년,6.7,117
여성,1961,결혼,없슴,312,241.619016,서울,60,경영관련 사무원,노년,6.2,104
남성,1973,결혼,없슴,312,596.7,서울,48,경영관련 사무원,중년,7.3,120
남성,1968,결혼,없슴,312,400,서울,53,경영관련 사무원,중년,6,100
남성,1954,결혼,있슴,312,150,서울,67,경영관련 사무원,노년,7.1,112
남성,1973,이혼,있슴,312,333.3,수도권,48,경영관련 사무원,중년,7.1,112
남성,1985,무응답,있슴,312,423.7,서울,36,경영관련 사무원,중년,5.5,97
남성,1977,결혼,없슴,312,471.3,서울,44,경영관련 사무원,중년,7.8,110
남성,1972,결혼,있슴,312,715.5,서울,49,경영관련 사무원,중년,5.6,110
여성,1986,무응답,없슴,312,349.3,서울,35,경영관련 사무원,중년,7.5,115
남성,1976,결혼,있슴,312,583.3,서울,45,경영관련 사무원,중년,5.4,122
남성,1958,이혼,없슴,312,183.7,서울,63,경영관련 사무원,노년,4.3,112
남성,1980,결혼,없슴,312,350,서울,41,경영관련 사무원,중년,4.9,104
남성,1963,결혼,없슴,312,608,서울,58,경영관련 사무원,중년,7.1,105
여성,1991,무응답,없슴,312,235,서울,30,경영관련 사무원,중년,6.4,122
여성,1975,결혼,있슴,312,500,서울,46,경영관련 사무원,중년,6.9,105
남성,1986,무응답,있슴,312,320,서울,35,경영관련 사무원,중년,4.3,99
남성,1981,결혼,없슴,312,342.1,부산/경남/울산,40,경영관련 사무원,중년,6.1,94
남성,1960,결혼,있슴,312,368,부산/경남/울산,61,경영관련 사무원,노년,7,125
남성,1967,무응답,있슴,312,260,부산/경남/울산,54,경영관련 사무원,중년,7.7,112
남성,1981,결혼,없슴,312,375,부산/경남/울산,40,경영관련 사무원,중년,5.9,112
남성,1967,결혼,있슴,312,713,부산/경남/울산,54,경영관련 사무원,중년,6.7,90
남성,1978,결혼,있슴,312,532,부산/경남/울산,43,경영관련 사무원,중년,6.5,146
남성,1978,결혼,없슴,312,453.6,부산/경남/울산,43,경영관련 사무원,중년,7.1,108
남성,1978,결혼,있슴,312,391.6,부산/경남/울산,43,경영관련 사무원,중년,7.3,116
남성,1973,무응답,없슴,312,350.7,부산/경남/울산,48,경영관련 사무원,중년,6.5,111
여성,1990,무응답,없슴,312,203,부산/경남/울산,31,경영관련 사무원,중년,7,80
